Composition du train,Type de matériel,Ligne,Tournée,Code de dégradation,Période d'exploitation,Type de Jour,Année civile,Année civile/mois,Année civile/semaine,Année civile/Trim.,Jour calendaire,Jour de la semaine,Mois calendrier,Km voiture
072-119-035,73,Ligne verte,13,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,6.777
072-119-035,73,Ligne verte,16,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,29.025
072-119-035,73,Ligne verte,16,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,313.722
072-119-035,73,Ligne verte,24,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,33.747
072-119-035,73,Ligne verte,24,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,179.931
072-119-035,73,Ligne verte,24,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,406.17
072-119-035,73,Ligne verte,24,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,908.778
072-119-035,73,Ligne verte,28,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,10.827
072-119-035,73,Ligne verte,28,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,125.472
072-119-035,73,Ligne verte,29,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,60.096
072-119-035,73,Ligne verte,29,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,690.138
072-119-035,73,Ligne verte,32,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-18,Lundi,3,52.539
072-119-035,73,Ligne verte,32,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-18,Lundi,3,627.36
072-119-035,73,Ligne verte,34,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-18,Lundi,3,21.153
072-119-035,73,Ligne verte,34,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-18,Lundi,3,250.944
072-119-035,73,Ligne verte,42,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,24.837
072-119-035,73,Ligne verte,42,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,250.944
072-119-035,73,Ligne verte,43,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-18,Lundi,3,28.269
072-119-035,73,Ligne verte,43,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-18,Lundi,3,313.722
072-119-035,73,Ligne verte,66,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,36.039
072-119-035,73,Ligne verte,97,CMC,19J,Dimanche,2019,2019-03,201911,2019-1,2019-03-17,Dimanche,3,30.825
072-119-035,73,Ligne verte,97,PA,19J,Dimanche,2019,2019-03,201911,2019-1,2019-03-17,Dimanche,3,1.113
073-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,0.921
073-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-29,Mardi,1,1.833
073-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,1.461
073-027-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,0.276
073-141-127,73,Ligne orange,90,CMC,19J,Semaine,2019,2019-02,201905,2019-1,2019-02-01,Vendredi,2,1.338
073-141-127,73,Ligne orange,94,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-29,Mardi,1,1.38
074-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,0.588
074-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-04,Lundi,2,0.111
074-000-000,73,Ligne verte,0,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,0.204
074-012-089,73,Ligne orange,67,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,31.392
074-012-089,73,Ligne orange,96,CMC,19J,Dimanche,2019,2019-03,201911,2019-1,2019-03-17,Dimanche,3,29.094
074-012-089,73,Ligne bleue,67,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,7.662
074-012-089,73,Ligne bleue,96,CMC,19J,Dimanche,2019,2019-03,201911,2019-1,2019-03-17,Dimanche,3,7.461
074-062-137,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-15,Mardi,1,2.172
074-062-137,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,1.68
074-062-137,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,1.191
074-062-137,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,0.204
074-062-137,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,2.862
074-062-137,73,Ligne verte,0,CMC,19J,Samedi,2019,2019-01,201903,2019-1,2019-01-19,Samedi,1,2.988
074-062-137,73,Ligne verte,1,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-23,Mercredi,1,31.149
074-062-137,73,Ligne verte,1,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-23,Mercredi,1,409.242
074-062-137,73,Ligne verte,2,CMC,19J,Samedi,2019,2019-01,201904,2019-1,2019-01-26,Samedi,1,53.331
074-062-137,73,Ligne verte,2,CMC,19J,Dimanche,2019,2019-01,201903,2019-1,2019-01-20,Dimanche,1,28.281
074-062-137,73,Ligne verte,2,PA,19J,Samedi,2019,2019-01,201904,2019-1,2019-01-26,Samedi,1,627.36
074-062-137,73,Ligne verte,2,PA,19J,Dimanche,2019,2019-01,201903,2019-1,2019-01-20,Dimanche,1,313.722
074-062-137,73,Ligne verte,4,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-17,Jeudi,1,32.517
074-062-137,73,Ligne verte,4,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-17,Jeudi,1,376.719
074-062-137,73,Ligne verte,5,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-17,Jeudi,1,69.771
074-062-137,73,Ligne verte,5,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-17,Jeudi,1,815.526
074-062-137,73,Ligne verte,7,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,14.037
074-062-137,73,Ligne verte,7,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-24,Jeudi,1,87.291
074-062-137,73,Ligne verte,7,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,125.472
074-062-137,73,Ligne verte,7,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-24,Jeudi,1,1003.776
074-062-137,73,Ligne verte,9,CMC,19J,Dimanche,2019,2019-01,201903,2019-1,2019-01-20,Dimanche,1,11.793
074-062-137,73,Ligne verte,9,PA,19J,Dimanche,2019,2019-01,201903,2019-1,2019-01-20,Dimanche,1,125.472
074-062-137,73,Ligne verte,10,CMC,19J,Samedi,2019,2019-01,201903,2019-1,2019-01-19,Samedi,1,115.059
074-062-137,73,Ligne verte,10,PA,19J,Samedi,2019,2019-01,201903,2019-1,2019-01-19,Samedi,1,1380.192
074-062-137,73,Ligne verte,14,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,24.516
074-062-137,73,Ligne verte,14,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,250.944
074-062-137,73,Ligne verte,16,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,36.993
074-062-137,73,Ligne verte,16,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,439.11
074-062-137,73,Ligne verte,24,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,47.097
074-062-137,73,Ligne verte,24,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,550.536
074-062-137,73,Ligne verte,25,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,15.393
074-062-137,73,Ligne verte,25,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-21,Lundi,1,84.933
074-062-137,73,Ligne verte,25,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-23,Mercredi,1,63.681
074-062-137,73,Ligne verte,25,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,188.25
074-062-137,73,Ligne verte,25,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-21,Lundi,1,1003.776
074-062-137,73,Ligne verte,25,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-23,Mercredi,1,719.802
074-062-137,73,Ligne verte,26,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,29.562
074-062-137,73,Ligne verte,26,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,376.203
074-062-137,73,Ligne verte,28,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,18.168
074-062-137,73,Ligne verte,28,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,188.25
074-062-137,73,Ligne verte,29,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,57.237
074-062-137,73,Ligne verte,29,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,614.826
074-062-137,73,Ligne verte,30,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,6.531
074-062-137,73,Ligne verte,30,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,76.824
074-062-137,73,Ligne verte,31,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,22.146
074-062-137,73,Ligne verte,31,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,10.179
074-062-137,73,Ligne verte,31,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-18,Vendredi,1,263.532
074-062-137,73,Ligne verte,31,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,125.472
074-062-137,73,Ligne verte,32,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,73.875
074-062-137,73,Ligne verte,32,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,17.121
074-062-137,73,Ligne verte,32,PA,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,878.304
074-062-137,73,Ligne verte,32,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-22,Mardi,1,188.25
074-062-137,73,Ligne verte,38,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,52.503
074-062-137,73,Ligne verte,38,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,356.019
074-062-137,73,Ligne verte,40,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,59.469
074-062-137,73,Ligne verte,40,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,690.054
074-063-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-15,Mardi,1,1.218
074-092-021,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,1.164
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-11,Vendredi,1,1.533
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-16,Mercredi,1,2.79
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-29,Mardi,1,0.498
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-30,Mercredi,1,17.211
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-08,Vendredi,2,0.225
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-11,Lundi,2,32.229
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-12,Mardi,2,0.408
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-13,Mercredi,2,1.245
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,0.654
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,1.071
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,9.903
075-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-26,Mardi,2,1.296
075-000-000,73,Ligne verte,0,CMC,19J,Dimanche,2019,2019-02,201907,2019-1,2019-02-17,Dimanche,2,0.675
075-000-000,73,Ligne verte,0,CMC,19J,Dimanche,2019,2019-02,201908,2019-1,2019-02-24,Dimanche,2,3.642
075-000-000,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,0.813
075-000-000,73,Ligne verte,0,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,0.516
075-000-000,73,Ligne verte,0,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-11,Lundi,2,0.276
075-000-000,73,Ligne verte,0,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-06,Mercredi,3,0.087
075-000-000,73,Ligne verte,0,PA,19J,Dimanche,2019,2019-02,201907,2019-1,2019-02-17,Dimanche,2,0.318
075-002-078,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-21,Lundi,1,0.408
075-002-078,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,1.083
075-002-078,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,1.332
075-002-078,73,Ligne verte,0,CMC,19J,Dimanche,2019,2019-01,201904,2019-1,2019-01-27,Dimanche,1,2.478
075-002-078,73,Ligne verte,0,PA,19J,Semaine,2019,2019-01,201904,2019-1,2019-01-25,Vendredi,1,1.35
075-002-078,73,Ligne verte,0,PA,19J,Dimanche,2019,2019-01,201904,2019-1,2019-01-27,Dimanche,1,3.333
075-019-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-11,Vendredi,1,0.276
075-019-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201903,2019-1,2019-01-14,Lundi,1,1.017
075-034-089,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,0.516
075-048-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-13,Mercredi,2,0.54
075-048-000,73,Ligne verte,24,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,0.18
075-048-037,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-13,Mercredi,2,1.176
075-048-072,73,Ligne verte,0,CMC,19J,Samedi,2019,2019-02,201907,2019-1,2019-02-16,Samedi,2,0.423
075-048-072,73,Ligne verte,6,CMC,19J,Samedi,2019,2019-02,201907,2019-1,2019-02-16,Samedi,2,12.303
075-048-072,73,Ligne verte,6,PA,19J,Samedi,2019,2019-02,201907,2019-1,2019-02-16,Samedi,2,125.472
075-048-072,73,Ligne verte,24,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,69.837
075-048-072,73,Ligne verte,24,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,815.61
075-048-072,73,Ligne verte,66,CMC,19J,Dimanche,2019,2019-02,201907,2019-1,2019-02-17,Dimanche,2,69.174
075-049-113,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-12,Mardi,2,1.761
075-078-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,0.204
075-078-083,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,1.461
075-083-000,73,Ligne verte,0,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,1.542
075-083-121,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,2.058
075-083-121,73,Ligne verte,0,CMC,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,1.191
075-083-121,73,Ligne verte,0,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,1.191
075-083-121,73,Ligne verte,3,CMC,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,79.884
075-083-121,73,Ligne verte,3,PA,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,941.73
075-083-121,73,Ligne verte,8,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,17.343
075-083-121,73,Ligne verte,8,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,188.25
075-083-121,73,Ligne verte,10,CMC,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,231.162
075-083-121,73,Ligne verte,10,PA,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,1400.922
075-083-121,73,Ligne verte,11,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,105.492
075-083-121,73,Ligne verte,11,PA,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,439.323
075-083-121,73,Ligne verte,12,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,64.566
075-083-121,73,Ligne verte,12,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,752.832
075-083-121,73,Ligne verte,27,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,21.33
075-083-121,73,Ligne verte,27,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,254.115
075-083-121,73,Ligne verte,33,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,87.483
075-083-121,73,Ligne verte,33,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,189.186
075-110-000,73,Ligne verte,0,CMC,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,0.516
075-110-000,73,Ligne verte,0,PA,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,0.867
075-110-000,73,Ligne verte,91,CMC,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,51.483
075-121-000,73,Ligne orange,68,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-08,Vendredi,3,3.462
075-121-000,73,Ligne bleue,0,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-08,Vendredi,3,0.156
075-121-000,73,Ligne bleue,0,CMC,19J,Samedi,2019,2019-03,201910,2019-1,2019-03-09,Samedi,3,0.156
075-121-000,73,Ligne bleue,4,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-11,Lundi,3,57.897
075-121-000,73,Ligne bleue,4,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-12,Mardi,3,57.897
075-121-000,73,Ligne bleue,4,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-13,Mercredi,3,57.897
075-121-000,73,Ligne bleue,4,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,57.315
075-121-000,73,Ligne bleue,4,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,28.593
075-121-000,73,Ligne bleue,4,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-11,Lundi,3,670.434
075-121-000,73,Ligne bleue,4,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-12,Mardi,3,670.434
075-121-000,73,Ligne bleue,4,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-13,Mercredi,3,670.434
075-121-000,73,Ligne bleue,4,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,670.434
075-121-000,73,Ligne bleue,4,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,320.496
075-121-000,73,Ligne bleue,5,CMC,19J,Samedi,2019,2019-03,201910,2019-1,2019-03-09,Samedi,3,136.485
075-121-000,73,Ligne bleue,5,CMC,19J,Dimanche,2019,2019-03,201910,2019-1,2019-03-10,Dimanche,3,99.351
075-121-000,73,Ligne bleue,5,PA,19J,Samedi,2019,2019-03,201910,2019-1,2019-03-09,Samedi,3,1633.044
075-121-000,73,Ligne bleue,5,PA,19J,Dimanche,2019,2019-03,201910,2019-1,2019-03-10,Dimanche,3,1166.46
075-121-000,73,Ligne bleue,8,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-11,Lundi,3,28.326
075-121-000,73,Ligne bleue,8,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-12,Mardi,3,28.326
075-121-000,73,Ligne bleue,8,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-13,Mercredi,3,28.326
075-121-000,73,Ligne bleue,8,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,28.326
075-121-000,73,Ligne bleue,8,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,28.926
075-121-000,73,Ligne bleue,8,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-11,Lundi,3,321.057
075-121-000,73,Ligne bleue,8,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-12,Mardi,3,321.057
075-121-000,73,Ligne bleue,8,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-13,Mercredi,3,321.057
075-121-000,73,Ligne bleue,8,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,321.057
075-121-000,73,Ligne bleue,8,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,321.057
075-121-000,73,Ligne bleue,11,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-08,Vendredi,3,72.456
075-121-000,73,Ligne bleue,11,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-08,Vendredi,3,874.845
075-121-000,73,Ligne bleue,68,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-08,Vendredi,3,19.443
075-121-000,73,Ligne bleue,94,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,17.388
075-130-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,2.097
075-130-000,73,Ligne verte,0,CMC,19J,Samedi,2019,2019-03,201911,2019-1,2019-03-16,Samedi,3,2.418
075-140-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,0.741
076-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-09,Mercredi,1,1.533
076-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-10,Jeudi,1,1.407
076-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,0.957
076-000-000,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-25,Lundi,3,1.95
076-000-000,73,Ligne verte,0,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,0.906
076-003-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,0.114
076-003-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,1.383
076-003-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-11,Lundi,3,2.022
076-003-000,73,Ligne verte,0,CMC,19J,Dimanche,2019,2019-02,201908,2019-1,2019-02-24,Dimanche,2,2.049
076-003-000,73,Ligne verte,67,CMC,19J,Semaine,2019,2019-01,201902,2019-1,2019-01-10,Jeudi,1,36.039
076-003-000,73,Ligne verte,75,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-06,Mercredi,2,0.789
076-003-000,73,Ligne verte,91,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,36.039
076-003-083,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-07,Jeudi,2,3.165
076-003-083,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-08,Vendredi,2,1.494
076-003-083,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-12,Mardi,2,1.191
076-003-083,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-21,Jeudi,2,1.191
076-003-083,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,3.276
076-003-083,73,Ligne verte,0,CMC,19J,Samedi,2019,2019-02,201906,2019-1,2019-02-09,Samedi,2,0.75
076-003-083,73,Ligne verte,0,CMC,19J,Dimanche,2019,2019-02,201907,2019-1,2019-02-17,Dimanche,2,0.204
076-003-083,73,Ligne verte,0,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,0.204
076-003-083,73,Ligne verte,1,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-11,Lundi,2,28.2
076-003-083,73,Ligne verte,1,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,36.507
076-003-083,73,Ligne verte,1,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-11,Lundi,2,313.638
076-003-083,73,Ligne verte,1,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,438.906
076-003-083,73,Ligne verte,2,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,1.548
076-003-083,73,Ligne verte,2,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,7.158
076-003-083,73,Ligne verte,3,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,47.85
076-003-083,73,Ligne verte,3,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,71.979
076-003-083,73,Ligne verte,3,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,564.582
076-003-083,73,Ligne verte,3,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-22,Vendredi,2,871.146
